config_id,buffer_pool_size,cache_size,log_file_size,thread_concurrency,query_cache_size,metric_pages_read,metric_pages_written,metric_cache_hits,metric_cache_misses,metric_lock_wait_time,performance_latency_99th_percentile
7546,2048,7206,64,4,1463,40675,25019,15839,3098,0.713178565,381.4540327
7547,8192,2724,256,8,1258,42520,24663,15466,4300,0.80230007,291.679616
7548,16384,7608,64,8,1603,44196,24761,15971,3464,0.1,266.5004281
7549,4096,5889,128,4,852,40964,25109,15666,2698,2.009068319,394.8917736
7550,2048,630,128,4,1089,40515,24814,15121,2080,0.376999831,377.6220818
7551,4096,4194,128,32,536,40758,25056,15620,515,0.453343371,192.1771531
7552,2048,1314,128,2,70,40626,24767,15050,4609,1.095166781,498.2316
7553,16384,3767,256,1,1479,43733,25042,15560,3445,1.468998608,657.2527845
7554,8192,2486,128,8,1242,42139,24798,15391,4275,0.478555037,284.8175936
7555,4096,7857,256,2,1352,40878,24916,16185,2307,1.616769928,502.8335523
7556,4096,4343,512,4,971,40768,24948,15538,4428,1.3693827,381.7571256
7557,16384,3802,128,8,1574,44317,24899,15363,3278,1.124403346,288.9884206
7558,8192,4830,256,4,1338,42133,24816,15541,2355,1.029908473,382.1976459
7559,4096,4630,256,16,737,40950,24622,15616,3822,1.239254071,239.526111
7560,4096,8068,256,2,1383,41448,24891,16157,3960,1.344092279,500.8349397
7561,4096,538,128,8,326,40920,24711,15166,931,1.44736688,305.4258804
7562,4096,4967,128,16,750,41406,24969,15487,4056,0.615505996,235.8667023
7563,16384,2850,256,1,1273,44113,24739,15486,1956,1.451847012,657.9087549
7564,8192,1071,128,32,1479,41779,24933,15159,431,0.75810521,186.5715702
7565,4096,6405,128,8,669,40966,24851,15684,1461,1.854330584,310.6360266
7566,1024,3911,64,16,919,40366,24800,15581,925,1.035193406,260.1472035
7567,4096,1747,256,8,1974,41056,24894,15190,2580,1.332085931,299.9779616
7568,4096,686,128,8,1977,41085,24953,15059,4136,0.339901502,286.4411324
7569,2048,2849,256,8,1019,40270,24858,15167,3658,0.731878589,300.8405447
7570,4096,7850,256,16,1148,41009,24960,16022,1839,0.1,229.1670213
7571,8192,1046,128,32,747,41889,24826,15316,972,1.269204286,201.9416936
7572,4096,3303,64,32,1660,41266,24993,15449,1417,1.334793506,207.5208552
7573,1024,4884,512,16,205,39921,24835,15465,2799,1.598718092,265.0415624
7574,4096,3955,256,2,1015,40914,24891,15838,889,1.401459102,500.7436833
7575,2048,1842,512,32,1736,40624,24839,15208,1135,0.872289363,204.5636695
7576,4096,2827,512,8,1182,40803,24694,15395,1834,1.181229105,305.240797
7577,4096,1547,256,16,564,41082,25041,15123,1156,0.422434805,221.3554039
7578,8192,8166,128,16,908,42218,24944,16227,1350,1.638199343,250.6920961
7579,4096,1035,128,2,1941,41279,25081,15104,3153,2.237308052,511.6883142
7580,8192,4283,128,16,469,42056,24709,15582,1958,1.32104107,242.1743794
7581,16384,1122,128,16,1992,44021,25117,15108,3837,1.254496615,232.3221127
7582,16384,1979,128,1,764,44084,24755,15246,1893,0.525106582,642.27089
7583,1024,5352,256,8,211,40022,24818,15699,2809,1.157697926,319.3366329
7584,16384,7020,256,2,1586,44081,24862,16050,2232,0.611034382,481.1485824
7585,1024,1367,64,16,1821,40019,25276,15051,2337,0.138631174,244.5751033
7586,2048,6808,128,32,457,40443,24748,15880,3287,1.200321094,211.8796971
7587,2048,3254,512,16,1255,40145,24602,15401,4194,0.728928535,243.4344346
7588,1024,2265,128,32,2002,40429,24813,15288,2240,0.816087128,213.7731788
7589,4096,2831,128,8,864,40915,24831,15514,1340,1.305074042,302.4758616
7590,2048,992,64,1,1083,40507,24991,15235,3707,0.359314452,660.4006848
7591,4096,1339,128,8,1624,41084,24753,15248,4552,1.267423519,304.2004493
7592,4096,3559,128,4,1587,41281,24880,15669,4220,1.68415546,390.1710331
7593,4096,6643,64,16,294,41070,25160,15951,4252,1.147221551,252.7196894
7594,16384,2941,256,16,1476,43987,25061,15665,4446,0.451842051,215.4813301
7595,8192,6427,512,16,1866,42124,24775,15788,1937,0.708780524,229.4104279
7596,4096,6916,128,2,506,40749,24965,15882,3564,2.24931285,512.0635902
7597,4096,2558,256,8,760,40861,24665,15274,1000,0.851776426,296.4119048
7598,4096,1877,512,2,1522,40951,24947,15318,4246,1.432200156,504.4862867
7599,1024,5180,128,32,560,40747,24733,15615,1271,1.255137249,225.7627911
7600,16384,6990,128,32,835,43658,25078,15868,4394,0.630163515,179.5100277
7601,4096,7729,512,16,248,41018,24930,15871,2585,0.953432687,241.1489112
7602,4096,3193,64,4,1849,41222,25241,15520,941,1.163085738,376.6501285
7603,4096,3166,128,64,519,40812,24979,15384,4897,1.805976739,185.7650281
7604,1024,4487,256,8,696,40485,24847,15699,941,0.399790525,314.0970911
7605,4096,2325,512,32,1020,40758,24810,15369,1421,0.926279547,199.2758546
7606,4096,4250,512,8,738,41141,24637,15431,1915,1.276967446,301.5218583
7607,4096,4430,128,8,250,41073,25054,15646,2925,0.986318072,299.0484101
7608,4096,5664,128,32,1636,40697,24787,15613,607,1.278972391,205.7063179
7609,8192,2751,64,4,1202,41968,25185,15403,3200,1.62360872,385.6174372
7610,8192,7748,128,8,1657,42075,25162,15964,3577,0.890068659,292.0593638
7611,8192,2420,64,32,363,41951,24946,15250,1386,1.128960514,199.6431277
7612,8192,1301,128,32,483,41993,25166,15063,904,2.004341799,210.0409772
7613,8192,8003,128,16,1590,41697,24923,16027,3848,0.870650028,228.3493755
7614,4096,1793,64,16,1635,40889,24754,15045,4655,1.565297784,250.6128048
7615,4096,2831,128,16,1337,41069,24938,15406,2354,1.083309781,254.0650307
7616,2048,5301,64,8,700,40709,24938,15543,519,1.879937744,328.3617688
7617,4096,4008,64,4,1171,40824,24971,15409,397,0.958211958,380.1418695
7618,1024,3306,512,4,795,40040,24645,15486,3431,0.964428091,394.0191438
7619,8192,4174,512,32,1697,41845,24520,15675,4388,1.401964613,198.2199263
7620,8192,5937,128,2,7,42176,25105,15762,4661,0.731734631,490.7913302
7621,4096,1266,256,8,911,41020,24708,15113,4490,0.890755035,298.2852067
7622,2048,8032,64,8,1126,40477,25196,16032,3046,0.791028109,305.9614164
7623,4096,2463,512,16,768,41255,24796,15544,3116,1.324979832,252.349152
7624,4096,6960,128,2,451,40871,24857,15894,3137,0.926020861,494.4565465
7625,4096,5517,256,32,900,41236,24825,15575,456,1.049254221,199.9350078
7626,1024,5613,512,32,929,40189,24831,15905,3753,0.1,208.0260717
7627,16384,2348,128,4,1271,44029,25188,15340,1260,0.884783346,361.2636291
7628,8192,1996,256,16,1211,41847,24904,15033,1873,1.001712159,240.1629976
7629,8192,7984,256,8,999,42282,24885,15912,4116,0.915670914,291.9801607
7630,4096,1778,64,8,294,40808,24787,15245,2384,0.182757958,285.2082669
7631,2048,3827,256,16,1493,40391,24867,15410,2209,1.41916186,256.0969609
7632,8192,8195,128,8,1957,42145,25103,15872,2741,2.054279166,299.192898
7633,4096,7933,128,16,128,41122,24951,15934,1702,1.177310817,246.0702064
7634,4096,598,256,4,631,40963,25063,15253,816,0.917529334,380.0863634
7635,4096,3496,128,4,834,41319,24861,15337,2511,2.046708654,394.7106714
7636,4096,8141,64,16,1267,40754,24810,16141,2356,0.456055914,235.4960664
7637,8192,7274,128,1,1983,42242,25025,15887,909,0.177192611,646.1078811
7638,2048,4699,256,16,1539,40656,24655,15537,3801,0.708731885,242.1734903
7639,1024,4391,256,4,53,39907,24938,15585,3283,0.95331608,395.0614
7640,4096,7613,128,32,946,40855,25033,15986,4588,1.205889617,204.882302
7641,4096,3477,256,8,1812,41132,24803,15354,3589,1.398668322,299.7559919
7642,4096,5700,64,8,1207,41257,25015,15674,3737,0.616515129,297.0053777
7643,2048,2653,128,16,626,40665,24752,15596,3980,0.377173367,240.5891434
7644,4096,3820,64,4,1832,40760,25002,15354,1115,0.391044199,378.6851825
7645,2048,1242,128,8,453,40704,24981,15175,3548,0.649922666,305.8572226
7646,4096,4169,128,8,1976,41259,25023,15473,4022,0.449496261,286.2837416
7647,4096,2347,128,4,713,40924,24867,15236,652,1.366631638,387.5961833
7648,2048,1466,128,1,1734,40235,24851,15132,4803,0.453265204,660.4272997
7649,2048,6448,128,8,240,40459,24789,15919,3199,1.409871635,315.5679311
7650,8192,794,128,32,1288,41984,24877,15326,1970,0.449603527,179.335424
7651,4096,7833,256,16,341,41163,24850,16014,1930,1.534034819,248.9220934
7652,4096,6184,128,64,390,40804,24684,15777,2297,1.558698431,192.6958334
7653,1024,2417,256,16,64,40016,24859,15376,4357,1.070090632,259.696426
7654,4096,7288,128,8,1336,40983,24771,15797,1231,0.897601032,298.3920717
7655,2048,2126,256,8,1192,40233,24714,15364,2546,1.09736791,311.1940422
7656,2048,5346,256,4,58,40016,24958,15570,2068,0.674215116,387.0866794
7657,2048,4840,512,8,1081,40572,24306,15629,4868,1.506780735,315.2991661
7658,2048,3630,128,2,602,40693,24674,15419,2637,0.94856545,502.6618583
7659,2048,1517,128,4,678,40932,25181,15429,3399,1.660634412,397.3553285
7660,2048,3752,128,4,1277,40502,24763,15419,1187,1.068038721,392.1858872
7661,4096,6477,128,4,1156,40751,24929,15865,4747,1.447798076,391.2004087
7662,4096,5762,128,32,277,41018,25124,15863,3070,1.100949523,200.7703125
7663,1024,1129,512,2,2012,40541,24785,15144,3973,1.316311222,526.7509518
7664,2048,7840,128,8,305,40478,25048,16061,1877,1.042493075,304.6473375
7665,2048,5215,512,16,176,40516,24892,15583,3650,1.184976898,253.6493946
7666,4096,2083,64,32,1982,40938,24987,15298,1474,0.6620426,196.5279273
7667,2048,7210,128,2,1815,40382,25129,15881,2346,1.991351066,517.8136094
7668,2048,6269,128,8,1001,40712,24972,15980,2532,0.945190171,310.0221941
7669,4096,5161,128,8,341,41004,25112,15806,3808,1.055037193,302.9067769
7670,2048,1835,512,64,1891,40540,24649,15073,2457,0.866733515,178.7351876
7671,8192,1737,64,4,1944,41958,24936,15405,3184,1.137859191,380.5027584
7672,16384,4562,512,1,1011,44145,25053,15472,4589,0.227150071,634.288632
7673,2048,4186,64,64,328,40441,24927,15409,1004,1.222282072,184.7898711
7674,2048,5845,256,32,940,40565,24914,15638,1730,0.696969076,198.8702958
7675,8192,5660,256,16,1025,41975,24814,15571,3098,1.053263066,234.2293291
7676,4096,3791,256,16,1342,41029,24946,15452,4625,0.896716902,238.0989061
7677,8192,2104,64,64,210,41977,25011,15272,3347,1.166057172,165.7993712
7678,8192,3851,128,2,442,42192,24530,15519,2666,1.547915242,500.5569361
7679,16384,1094,64,2,1984,44116,24780,14949,4050,1.008097824,479.85979
7680,8192,3554,256,16,1779,41786,25128,15464,2061,0.656604211,228.1860216
7681,2048,2219,64,4,25,40647,25156,15454,4843,1.416142275,392.6548481
7682,8192,6088,128,8,611,41872,24805,15781,4089,1.293790905,298.3914952
7683,2048,673,256,8,60,40697,25053,15186,3834,1.443309518,316.4062719
7684,4096,3383,256,16,818,40859,24942,15293,3805,0.96067907,240.1246508
7685,2048,6829,128,2,500,40584,24907,16057,517,1.682577146,514.9882236
7686,4096,4068,128,4,1658,41263,25311,15506,2024,0.751954177,367.9135314
7687,2048,7425,256,16,327,40428,24946,15861,4061,1.73208882,257.248272
7688,8192,7579,128,8,1760,41925,25005,16067,3090,1.48853813,302.344439
7689,8192,4230,64,8,1751,42147,24922,15465,696,1.436997848,300.6121471
7690,8192,6694,128,4,511,42061,25035,15795,4024,1.274615057,373.2201415
7691,4096,7355,128,8,550,41369,25020,15850,1389,0.306812499,293.2329652
7692,2048,4323,128,8,1865,40486,24774,15560,2959,0.1,293.7334683
7693,4096,1510,512,8,1403,40698,25008,15305,1691,0.648327771,295.7725616
7694,4096,6599,256,4,2015,41225,25049,15726,1923,1.161495388,387.3969074
7695,1024,6567,64,4,1991,40333,24959,15859,1969,0.48597098,388.5239351
7696,4096,5802,128,4,86,40649,24837,15899,2394,1.168980851,382.1012951
7697,4096,2417,128,4,1745,40897,24781,15244,3482,0.978101546,378.6737814
7698,4096,3672,64,8,649,40852,24986,15434,1077,1.820475092,308.4121796
7699,2048,5655,128,4,1366,40584,24868,15899,3468,1.35950847,399.619941
7700,16384,5748,64,32,719,43945,25223,15707,4458,0.871096286,186.0775412
7701,16384,2713,256,1,953,43938,24752,15540,2289,1.589334368,658.5146744
7702,4096,1473,256,2,1391,41310,24833,15172,4813,1.147649168,504.798881
7703,2048,5040,64,4,1220,40697,24934,15528,2455,1.635122526,402.2938437
7704,4096,7719,128,64,1979,41018,24829,15915,310,1.572929764,178.3790098
7705,16384,7959,64,2,104,44006,25070,16097,3616,0.641761908,478.1495756
7706,4096,1209,64,8,1082,41060,25063,15150,1603,1.737945172,306.0890995
7707,2048,7531,512,8,1556,40393,24742,16011,2376,0.526844058,298.4942628
7708,4096,2575,256,8,937,40800,24756,15241,1105,1.226256389,298.4998215
7709,4096,897,512,4,1538,41055,24978,15393,674,0.401266565,365.8232375
7710,4096,6553,256,16,461,41078,24746,15747,3994,0.451837823,229.1257099
7711,4096,6401,128,4,1402,41043,24876,15769,1814,0.706262021,371.0988625
7712,4096,1119,64,64,833,40968,24888,15304,2214,0.413730529,166.4282736
7713,8192,4476,128,4,1736,42333,24714,15524,403,1.161347747,378.5317132
7714,4096,2384,64,2,1714,40790,25035,15275,4573,1.41761861,506.0825673
7715,8192,5829,256,2,1496,41968,24903,15744,1027,0.950867944,489.5248889
7716,8192,3821,128,4,179,42070,24922,15392,4432,0.764225505,371.7085413
7717,4096,6104,64,2,359,41174,24982,15718,2462,1.819515564,516.7491427
7718,4096,6510,256,8,899,40491,24978,15918,4023,0.572963001,295.5800175
7719,1024,4549,128,4,971,40289,25055,15570,3587,1.107568009,400.4016527
7720,8192,4926,128,4,756,42077,24609,15682,2363,1.001545075,381.3787049
7721,4096,7193,128,8,828,41114,24852,15740,1283,1.321024362,305.7212283
7722,1024,7238,128,1,462,40119,24964,16007,2630,1.422525122,683.6955288
7723,4096,3876,256,32,839,41116,24807,15505,4492,1.098156623,198.9623811
7724,2048,7046,512,32,259,40779,24985,15871,1140,0.1,195.5992793
7725,1024,8135,128,8,1731,40283,24787,15907,3079,0.860006926,316.4232455
7726,8192,3263,256,16,1873,42221,24636,15577,4372,1.418862447,238.3877842
7727,16384,8130,64,1,214,44085,25073,15909,4277,0.650904974,642.0336236
7728,4096,7008,64,16,392,40704,25008,15935,2303,0.913722065,241.7306089
7729,4096,2028,256,32,1124,40913,25016,15386,3219,0.949997066,197.9646144
7730,4096,6688,256,32,1916,40928,25116,15673,1007,0.916062273,200.0793787
7731,4096,4802,256,8,80,41099,24871,15393,3593,1.149473631,300.0925015
7732,8192,7769,512,4,1475,42177,24940,15935,1625,1.232097859,376.1377484
7733,4096,2557,256,2,88,41277,24761,15353,2269,0.542380966,483.8595505
7734,1024,6336,128,32,1797,40093,24900,15681,1766,1.007198433,216.7802797
7735,4096,2471,64,4,334,40958,24783,15359,2226,1.766928953,393.3320503
7736,4096,6895,512,8,677,41207,24528,15703,3158,1.327799561,302.6590888
7737,4096,8148,64,8,1058,41163,25048,16259,4541,0.896980302,301.0416819
7738,8192,5294,128,1,1984,41924,24840,15636,2361,0.787324586,648.0916489
7739,8192,7470,256,16,937,41961,24724,15896,3995,0.80443554,231.3526893
7740,1024,2440,128,8,1247,40608,24959,15414,4666,1.396120814,326.0590288
7741,1024,4441,64,8,1239,40188,24727,15612,1117,0.630530843,313.8211869
7742,16384,7460,64,8,1448,44001,24928,16066,4316,1.353994147,287.8791416
7743,2048,942,128,4,1648,40201,24723,15161,3639,1.569262906,399.9944526
7744,4096,6519,128,16,1107,41147,24749,15824,1125,0.434249052,233.3101841
7745,8192,3235,64,2,1278,42159,24752,15325,4739,1.575762909,500.362876
7746,8192,3852,256,2,822,41936,24863,15287,1147,1.075687269,490.9094871
7747,2048,8107,256,8,1507,40632,24940,16014,3826,1.926995094,326.1706595
7748,16384,6853,64,2,1018,44291,24932,15912,3614,1.211838749,488.7916473
7749,8192,2904,128,4,1416,42162,24938,15324,3599,0.850380541,373.0780439
7750,8192,3890,256,16,1789,42022,25058,15465,478,0.247263891,227.8341157
7751,4096,6471,256,16,1723,40779,24933,15662,3731,0.703753679,242.593678
7752,2048,2542,512,16,559,40218,24760,15220,3881,1.151965078,248.5358905
7753,8192,3410,128,8,1538,41859,25111,15483,3694,0.999876273,290.6787927
7754,4096,6956,64,16,1043,41168,24680,15801,4409,0.746145167,239.564376
7755,4096,3121,128,8,679,41148,25128,15561,2860,0.842339154,301.8200978
7756,8192,2628,64,16,1488,41948,24783,15259,897,0.869654833,231.114537
7757,4096,5374,128,16,1318,41147,24963,15734,3735,1.394108588,246.3603291
7758,4096,5985,256,2,1244,41110,24793,15946,2224,1.004729739,494.130823
7759,4096,6625,128,8,2017,41214,25161,15903,717,0.738710953,300.0912258
7760,4096,5154,64,2,975,41130,24910,15618,686,0.771506419,495.1424694
7761,4096,6441,512,16,1054,41173,24869,15729,4038,0.926857462,233.4296571
7762,8192,7765,128,16,1359,42274,24843,16087,1259,1.169162792,235.9632654
7763,1024,2063,128,4,854,40441,24998,15295,1987,1.086174614,399.4074772
7764,4096,2317,128,2,660,41089,25004,15256,1107,1.916717875,510.8578547
7765,4096,7081,64,8,1137,41138,25119,15946,2929,0.1,285.732291
7766,4096,1675,128,8,684,41214,25187,15098,927,1.490569885,308.9562436
7767,16384,4040,64,64,1275,44055,24921,15416,724,1.147842486,165.2452534
7768,1024,2551,128,8,1301,40334,24965,15190,3704,0.775176863,316.3944023
7769,16384,4112,256,8,1146,44171,24726,15571,2674,1.246508254,290.915508
7770,8192,7378,64,8,1142,41680,24920,16090,3633,0.564282472,285.8436581
7771,4096,1361,128,16,2002,41400,24987,15166,1732,1.305964365,243.5914331
7772,4096,786,64,8,538,40877,24773,15126,3516,1.696923853,307.6381548
7773,4096,7721,128,16,98,41325,24871,15866,2665,2.126641488,259.3426563
7774,8192,3340,128,8,1794,42412,24947,15377,2103,1.117982453,292.205916
7775,4096,6642,256,4,1371,41093,24951,15775,504,0.813570613,387.6370318
7776,4096,3413,128,2,28,40964,24883,15386,2922,1.269595952,499.0941295
7777,4096,3166,64,4,887,41305,24983,15686,604,0.1,362.0570702
7778,4096,3909,64,16,845,40864,24865,15581,4273,1.603898725,249.0400447
7779,4096,5436,128,16,1532,41187,24819,15499,3369,0.97664158,245.8701917
7780,4096,1501,256,64,566,40812,24843,14619,1825,2.114546006,188.3335125
7781,16384,4940,256,4,1595,44074,25027,15714,3110,1.241695399,379.9243949
7782,8192,5873,128,8,58,41829,24891,15875,2183,0.359560685,280.6856809
7783,8192,1849,512,2,1054,42210,24882,15421,536,1.395713887,492.280184
7784,2048,3093,256,16,652,40588,24782,15337,590,0.914776645,244.6845754
7785,16384,3951,256,8,1894,44237,24667,15459,2841,1.022216986,290.8448595
7786,2048,4095,128,32,1448,40324,25001,15446,1770,0.705247448,204.9301107
7787,16384,3212,128,32,274,43929,25092,15556,2277,0.837425244,190.3462805
7788,8192,645,64,16,965,41759,25063,15200,4693,1.918790112,250.1454998
7789,4096,4393,128,16,912,40929,25021,15576,3124,0.518898851,238.2165903
7790,4096,1342,128,16,265,41266,25050,14852,4588,0.796655941,234.8473976
7791,4096,3731,128,16,1431,41174,25008,15324,735,0.514939631,236.2856085
7792,4096,4058,128,8,860,41139,24967,15540,953,1.28519282,307.7799936
7793,1024,2220,512,16,288,40192,24829,15521,2152,1.042120522,256.0068899
7794,1024,3560,128,8,1488,40487,24948,15316,4446,0.986611108,319.8813905
7795,2048,2098,256,64,706,40474,25035,15073,3534,1.106288325,185.98
7796,4096,1729,128,16,1046,40909,25052,14952,1320,1.230661924,247.1498198
7797,2048,3109,128,4,1890,40565,24644,15370,1297,0.1,378.4283325
7798,4096,1219,128,64,674,40913,24804,15032,3584,1.441029089,181.3210834
7799,1024,1666,128,32,128,40135,25091,15210,4535,0.43551018,206.5481064
7800,4096,2133,64,16,622,40941,25137,15393,3262,1.281842821,244.4289474
7801,2048,3518,64,8,1538,40887,25162,15456,3501,0.576439133,301.6793348
7802,16384,1624,64,2,1826,43881,25053,15245,1749,0.918615885,487.1110316
7803,16384,2120,512,4,640,43946,24463,15326,4180,0.976702666,373.4272293
7804,4096,4625,128,8,235,40949,24950,15517,4642,0.6249905,292.1425952
7805,4096,620,256,16,142,41230,24843,15065,3599,0.983287424,247.2519844
7806,4096,1443,128,16,174,41104,24959,15432,1164,0.816948604,248.9636007
